"Timestamp","Temperature_Celsius(°C)","Relative_Humidity(%)","Absolute_Humidity(g/m³)","DPT_Celsius(°C)","VPD(kPa)"
"2026-03-02 10:36:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:37:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:38:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:39:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:40:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:41:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:42:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:43:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:44:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:45:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:46:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:47:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:48:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:49:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:50:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:51:24 AM","20.3","58","10.2","11.8","1.00"
"2026-03-02 10:52:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:53:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:54:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:55:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:56:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:57:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:58:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 10:59:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:00:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:01:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:02:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:03:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:04:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:05:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:06:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:07:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:08:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:09:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:10:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:11:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:12:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:13:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:14:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:15:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:16:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:17:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:18:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:19:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:20:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:21:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:22:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:23:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:24:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:25:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:26:24 AM","20.1","56","9.7","11.0","1.04"
"2026-03-02 11:27:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:28:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:29:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:30:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:31:24 AM","20.1","57","9.9","11.3","1.01"
"2026-03-02 11:32:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:33:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:34:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:35:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:36:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:37:24 AM","20.2","57","10.0","11.4","1.02"
"2026-03-02 11:38:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:39:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:40:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:41:24 AM","20.3","57","10.0","11.5","1.02"
"2026-03-02 11:42:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:43:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:44:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:45:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:46:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:47:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:48:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:49:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:50:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:51:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:52:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:53:24 AM","20.4","57","10.1","11.6","1.03"
"2026-03-02 11:54:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 11:55:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 11:56:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 11:57:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 11:58:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 11:59:24 AM","20.5","57","10.1","11.7","1.04"
"2026-03-02 12:00:24 PM","20.5","57","10.1","11.7","1.04"
"2026-03-02 12:01:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:02:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:03:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:04:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:05:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:06:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:07:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:08:24 PM","20.5","58","10.3","11.9","1.01"
"2026-03-02 12:09:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:10:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:11:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:12:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:13:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:14:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:15:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:16:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:17:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:18:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:19:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:20:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:21:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:22:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:23:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:24:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:25:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:26:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:27:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:28:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:29:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:30:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:31:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:32:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:33:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:34:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:35:24 PM","20.4","58","10.3","11.9","1.01"
"2026-03-02 12:36:24 PM","20.4","57","10.1","11.6","1.03"
"2026-03-02 12:37:24 PM","20.4","57","10.1","11.6","1.03"
"2026-03-02 12:38:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 12:39:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 12:40:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 12:41:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 12:42:24 PM","20.5","55","9.8","11.1","1.09"
"2026-03-02 12:43:24 PM","20.5","55","9.8","11.1","1.09"
"2026-03-02 12:44:24 PM","20.5","55","9.8","11.1","1.09"
"2026-03-02 12:45:24 PM","20.5","55","9.8","11.1","1.09"
"2026-03-02 12:46:24 PM","20.6","55","9.8","11.2","1.09"
"2026-03-02 12:47:24 PM","20.6","55","9.8","11.2","1.09"
"2026-03-02 12:48:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:49:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:50:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:51:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:52:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:53:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:54:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:55:24 PM","20.6","54","9.7","11.0","1.12"
"2026-03-02 12:56:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 12:57:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 12:58:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 12:59:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:00:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:01:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:02:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:03:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:04:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:05:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:06:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:07:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:08:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:09:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:10:24 PM","20.6","51","9.1","10.1","1.19"
"2026-03-02 1:11:24 PM","20.5","51","9.1","10.0","1.18"
"2026-03-02 1:12:24 PM","20.5","51","9.1","10.0","1.18"
"2026-03-02 1:13:24 PM","20.5","51","9.1","10.0","1.18"
"2026-03-02 1:14:24 PM","20.5","51","9.1","10.0","1.18"
"2026-03-02 1:15:24 PM","20.5","51","9.1","10.0","1.18"
"2026-03-02 1:16:24 PM","20.6","51","9.1","10.1","1.19"
"2026-03-02 1:17:24 PM","20.6","51","9.1","10.1","1.19"
"2026-03-02 1:18:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:19:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:20:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:21:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:22:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:23:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:24:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:25:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:26:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:27:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:28:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:29:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:30:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:31:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:32:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:33:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:34:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:35:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:36:24 PM","20.6","52","9.3","10.4","1.16"
"2026-03-02 1:37:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:38:24 PM","20.6","53","9.5","10.7","1.14"
"2026-03-02 1:39:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:40:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:41:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:42:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:43:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:44:24 PM","20.5","53","9.4","10.6","1.13"
"2026-03-02 1:45:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:46:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:47:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:48:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:49:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:50:24 PM","20.5","54","9.6","10.9","1.11"
"2026-03-02 1:51:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:52:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:53:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:54:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:55:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:56:24 PM","20.4","54","9.6","10.8","1.10"
"2026-03-02 1:57:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 1:58:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 1:59:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:00:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:01:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:02:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:03:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:04:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:05:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:06:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:07:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:08:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:09:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:10:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:11:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:12:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:13:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:14:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:15:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:16:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:17:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:18:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:19:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:20:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:21:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:22:24 PM","20.4","55","9.7","11.1","1.08"
"2026-03-02 2:23:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:24:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:25:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:26:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:27:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:28:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:29:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:30:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:31:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:32:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:33:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:34:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:35:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:36:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:37:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:38:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:39:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:40:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:41:24 PM","20.4","56","9.9","11.3","1.05"
"2026-03-02 2:42:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:43:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:44:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:45:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:46:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:47:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:48:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:49:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:50:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:51:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:52:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:53:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:54:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:55:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:56:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:57:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:58:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 2:59:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 3:00:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 3:01:24 PM","20.5","56","10.0","11.4","1.06"
"2026-03-02 3:02:24 PM","20.6","56","10.0","11.5","1.07"
"2026-03-02 3:03:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:04:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:05:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:06:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:07:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:08:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:09:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:10:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:11:24 PM","20.6","57","10.2","11.8","1.04"
"2026-03-02 3:12:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:13:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:14:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:15:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:16:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:17:24 PM","20.7","57","10.3","11.9","1.05"
"2026-03-02 3:18:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:19:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:20:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:21:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:22:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:23:24 PM","20.8","57","10.3","12.0","1.06"
"2026-03-02 3:24:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:25:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:26:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:27:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:28:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:29:24 PM","20.9","56","10.2","11.8","1.09"
"2026-03-02 3:30:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:31:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:32:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:33:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:34:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:35:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:36:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:37:24 PM","21.0","56","10.3","11.9","1.09"
"2026-03-02 3:38:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:39:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:40:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:41:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:42:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:43:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:44:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:45:24 PM","21.1","56","10.3","12.0","1.10"
"2026-03-02 3:46:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:47:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:48:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:49:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:50:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:51:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:52:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:53:24 PM","21.2","56","10.4","12.1","1.11"
"2026-03-02 3:54:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 3:55:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 3:56:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 3:57:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 3:58:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 3:59:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:00:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:01:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:02:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:03:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:04:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:05:24 PM","21.3","56","10.4","12.2","1.11"
"2026-03-02 4:06:24 PM","21.4","56","10.5","12.3","1.12"
"2026-03-02 4:07:24 PM","21.4","56","10.5","12.3","1.12"
"2026-03-02 4:08:24 PM","21.4","56","10.5","12.3","1.12"
"2026-03-02 4:09:24 PM","21.4","56","10.5","12.3","1.12"
"2026-03-02 4:10:24 PM","21.4","55","10.3","12.0","1.15"
"2026-03-02 4:11:24 PM","21.3","54","10.1","11.6","1.17"
"2026-03-02 4:12:24 PM","21.3","54","10.1","11.6","1.17"
"2026-03-02 4:13:24 PM","21.3","54","10.1","11.6","1.17"
"2026-03-02 4:14:24 PM","21.3","53","9.9","11.3","1.19"
"2026-03-02 4:15:24 PM","21.3","52","9.7","11.0","1.22"
"2026-03-02 4:16:24 PM","21.3","50","9.3","10.5","1.27"
"2026-03-02 4:17:24 PM","21.2","49","9.1","10.1","1.28"
"2026-03-02 4:18:24 PM","21.1","47","8.7","9.3","1.33"
"2026-03-02 4:19:24 PM","21.0","46","8.4","8.9","1.34"
"2026-03-02 4:20:24 PM","21.0","46","8.4","8.9","1.34"
"2026-03-02 4:21:24 PM","20.9","46","8.4","8.8","1.33"
"2026-03-02 4:22:24 PM","20.9","46","8.4","8.8","1.33"
"2026-03-02 4:23:24 PM","20.8","46","8.3","8.8","1.33"
"2026-03-02 4:24:24 PM","20.8","45","8.2","8.4","1.35"
"2026-03-02 4:25:24 PM","20.7","44","7.9","8.0","1.37"
"2026-03-02 4:26:24 PM","20.7","44","7.9","8.0","1.37"
"2026-03-02 4:27:24 PM","20.6","44","7.9","7.9","1.36"
"2026-03-02 4:28:24 PM","20.6","44","7.9","7.9","1.36"
"2026-03-02 4:29:24 PM","20.6","44","7.9","7.9","1.36"
"2026-03-02 4:30:24 PM","20.7","44","7.9","8.0","1.37"
"2026-03-02 4:31:24 PM","20.7","44","7.9","8.0","1.37"
"2026-03-02 4:32:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:33:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:34:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:35:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:36:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:37:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:38:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:39:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:40:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:41:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:42:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:43:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:44:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:45:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:46:24 PM","20.8","44","8.0","8.1","1.38"
"2026-03-02 4:47:35 PM","20.9","41","7.5","7.1","1.46"
"2026-03-02 4:48:35 PM","21.1","42","7.7","7.7","1.45"
"2026-03-02 4:49:35 PM","21.2","43","8.0","8.1","1.44"
"2026-03-02 4:50:35 PM","21.2","42","7.8","7.8","1.46"
"2026-03-02 4:51:35 PM","21.2","41","7.6","7.4","1.49"
"2026-03-02 4:52:35 PM","21.2","41","7.6","7.4","1.49"
"2026-03-02 4:53:35 PM","21.1","41","7.5","7.3","1.48"
"2026-03-02 4:54:35 PM","21.1","40","7.4","7.0","1.50"
"2026-03-02 4:55:35 PM","21.0","40","7.3","6.9","1.49"
"2026-03-02 4:56:35 PM","21.0","40","7.3","6.9","1.49"
"2026-03-02 4:57:35 PM","20.9","40","7.3","6.8","1.48"
"2026-03-02 4:58:35 PM","20.9","40","7.3","6.8","1.48"
"2026-03-02 4:59:35 PM","20.9","40","7.3","6.8","1.48"
"2026-03-02 5:00:35 PM","20.9","40","7.3","6.8","1.48"
"2026-03-02 5:01:35 PM","20.8","40","7.2","6.7","1.47"
